,X,Y,time,distance,ts,dt,speed_m_s,speed_kmh
2381,-0.079267072,51.505431421,2025/01/14 08:08:31+00,4.336925664938044,2025-01-14 08:08:31+00:00,1.0,4.336925664938044,15.612932393776958
2382,-0.079305293,51.505443072,2025/01/14 08:08:32+00,4.443055385655281,2025-01-14 08:08:32+00:00,1.0,4.443055385655281,15.994999388359012
2383,-0.079343598,51.50545489,2025/01/14 08:08:33+00,4.457429849743589,2025-01-14 08:08:33+00:00,1.0,4.457429849743589,16.04674745907692
2384,-0.079382239,51.505467715,2025/01/14 08:08:34+00,4.527159373927828,2025-01-14 08:08:34+00:00,1.0,4.527159373927828,16.297773746140184
2385,-0.079420963,51.505480623,2025/01/14 08:08:35+00,4.538829696462292,2025-01-14 08:08:35+00:00,1.0,4.538829696462292,16.33978690726425
2386,-0.079460442,51.505493531,2025/01/14 08:08:36+00,4.618550026424987,2025-01-14 08:08:36+00:00,1.0,4.618550026424987,16.626780095129952
2387,-0.079499921,51.505506439,2025/01/14 08:08:37+00,4.61855002577762,2025-01-14 08:08:37+00:00,1.0,4.61855002577762,16.626780092799432
2388,-0.079540573,51.505518341,2025/01/14 08:08:38+00,4.710050185776049,2025-01-14 08:08:38+00:00,1.0,4.710050185776049,16.956180668793774
2389,-0.079581225,51.505530328,2025/01/14 08:08:39+00,4.712714636067183,2025-01-14 08:08:39+00:00,1.0,4.712714636067183,16.96577268984186
2390,-0.079621458,51.505541308,2025/01/14 08:08:40+00,4.6373143350881545,2025-01-14 08:08:40+00:00,1.0,4.6373143350881545,16.694331606317355
2391,-0.079661775,51.505552288,2025/01/14 08:08:41+00,4.64632582231645,2025-01-14 08:08:41+00:00,1.0,4.64632582231645,16.72677296033922
2392,-0.079702931,51.505562514,2025/01/14 08:08:42+00,4.715487253674124,2025-01-14 08:08:42+00:00,1.0,4.715487253674124,16.975754113226845
2393,-0.079744169,51.50557274,2025/01/14 08:08:43+00,4.724336687315542,2025-01-14 08:08:43+00:00,1.0,4.724336687315542,17.007612074335952
2394,-0.079784486,51.505582212,2025/01/14 08:08:44+00,4.605106841570567,2025-01-14 08:08:44+00:00,1.0,4.605106841570567,16.578384629654042
2395,-0.07982472,51.505591767,2025/01/14 08:08:45+00,4.598246483618597,2025-01-14 08:08:45+00:00,1.0,4.598246483618597,16.55368734102695
2396,-0.079863025,51.505602328,2025/01/14 08:08:46+00,4.418242685323693,2025-01-14 08:08:46+00:00,1.0,4.418242685323693,15.905673667165296
2397,-0.07990133,51.505612805,2025/01/14 08:08:47+00,4.415769281971375,2025-01-14 08:08:47+00:00,1.0,4.415769281971375,15.896769415096951
2398,-0.079937791,51.505625378,2025/01/14 08:08:48+00,4.2885571639917535,2025-01-14 08:08:48+00:00,1.0,4.2885571639917535,15.438805790370314
2399,-0.079974253,51.505638035,2025/01/14 08:08:49+00,4.291716215051623,2025-01-14 08:08:49+00:00,1.0,4.291716215051623,15.450178374185843
2400,-0.080010798,51.50565153,2025/01/14 08:08:50+00,4.331826246336855,2025-01-14 08:08:50+00:00,1.0,4.331826246336855,15.594574486812679
2401,-0.080047343,51.505665025,2025/01/14 08:08:51+00,4.331826245386411,2025-01-14 08:08:51+00:00,1.0,4.331826245386411,15.59457448339108
2402,-0.080085397,51.505677681,2025/01/14 08:08:52+00,4.4592921919518735,2025-01-14 08:08:52+00:00,1.0,4.4592921919518735,16.053451891026747
2403,-0.080123451,51.505690422,2025/01/14 08:08:53+00,4.46228396600577,2025-01-14 08:08:53+00:00,1.0,4.46228396600577,16.06422227762077
2404,-0.080162762,51.505705006,2025/01/14 08:08:54+00,4.66230045915228,2025-01-14 08:08:54+00:00,1.0,4.66230045915228,16.78428165294821
2405,-0.080202157,51.505719591,2025/01/14 08:08:55+00,4.671097349410134,2025-01-14 08:08:55+00:00,1.0,4.671097349410134,16.815950457876482
2406,-0.080241468,51.505735433,2025/01/14 08:08:56+00,4.712780483930572,2025-01-14 08:08:56+00:00,1.0,4.712780483930572,16.966009742150057
2407,-0.080280863,51.505751191,2025/01/14 08:08:57+00,4.717968243545046,2025-01-14 08:08:57+00:00,1.0,4.717968243545046,16.98468567676217
2408,-0.080319839,51.505766697,2025/01/14 08:08:58+00,4.664311256750734,2025-01-14 08:08:58+00:00,1.0,4.664311256750734,16.791520524302644
2409,-0.080358898,51.505782204,2025/01/14 08:08:59+00,4.672928997904631,2025-01-14 08:08:59+00:00,1.0,4.672928997904631,16.82254439245667
2410,-0.08039712,51.50579528,2025/01/14 08:09:00+00,4.491920965173947,2025-01-14 08:09:00+00:00,1.0,4.491920965173947,16.17091547462621
2411,-0.080435593,51.505808439,2025/01/14 08:09:01+00,4.521315710322862,2025-01-14 08:09:01+00:00,1.0,4.521315710322862,16.276736557162305
2412,-0.080474401,51.505814809,2025/01/14 08:09:02+00,4.372997876683644,2025-01-14 08:09:02+00:00,1.0,4.372997876683644,15.742792356061118
2413,-0.080513293,51.505821263,2025/01/14 08:09:03+00,4.383734575281972,2025-01-14 08:09:03+00:00,1.0,4.383734575281972,15.7814444710151
2414,-0.080554029,51.505821012,2025/01/14 08:09:04+00,4.5297225160707635,2025-01-14 08:09:04+00:00,1.0,4.5297225160707635,16.307001057854748
2415,-0.080594849,51.505820844,2025/01/14 08:09:05+00,4.5390153469130015,2025-01-14 08:09:05+00:00,1.0,4.5390153469130015,16.340455248886805
2416,-0.080637345,51.505817911,2025/01/14 08:09:06+00,4.736580834904009,2025-01-14 08:09:06+00:00,1.0,4.736580834904009,17.051691005654433
2417,-0.080679841,51.505814977,2025/01/14 08:09:07+00,4.736588492417316,2025-01-14 08:09:07+00:00,1.0,4.736588492417316,17.051718572702338
2418,-0.080723092,51.505808104,2025/01/14 08:09:08+00,4.869635832721738,2025-01-14 08:09:08+00:00,1.0,4.869635832721738,17.530688997798258
2419,-0.080766259,51.505801231,2025/01/14 08:09:09+00,4.860411425049578,2025-01-14 08:09:09+00:00,1.0,4.860411425049578,17.497481130178482
2420,-0.080807582,51.505798632,2025/01/14 08:09:10+00,4.603987120109977,2025-01-14 08:09:10+00:00,1.0,4.603987120109977,16.57435363239592
2421,-0.080848988,51.505796118,2025/01/14 08:09:11+00,4.612615684654344,2025-01-14 08:09:11+00:00,1.0,4.612615684654344,16.60541646475564
2422,-0.080887545,51.505800812,2025/01/14 08:09:12+00,4.31899738028559,2025-01-14 08:09:12+00:00,1.0,4.31899738028559,15.548390569028125
2423,-0.080926185,51.505805589,2025/01/14 08:09:13+00,4.329281734336862,2025-01-14 08:09:13+00:00,1.0,4.329281734336862,15.585414243612705
2424,-0.080963401,51.505818414,2025/01/14 08:09:14+00,4.3770579638736775,2025-01-14 08:09:14+00:00,1.0,4.3770579638736775,15.757408669945239
2425,-0.081000701,51.505831322,2025/01/14 08:09:15+00,4.38889929516126,2025-01-14 08:09:15+00:00,1.0,4.38889929516126,15.800037462580537
2426,-0.081037832,51.505847331,2025/01/14 08:09:16+00,4.496179927552962,2025-01-14 08:09:16+00:00,1.0,4.496179927552962,16.186247739190666
2427,-0.081075048,51.505863424,2025/01/14 08:09:17+00,4.508559778873993,2025-01-14 08:09:17+00:00,1.0,4.508559778873993,16.230815203946374
2428,-0.081113521,51.505877422,2025/01/14 08:09:18+00,4.552363400986389,2025-01-14 08:09:18+00:00,1.0,4.552363400986389,16.388508243551
2429,-0.081152078,51.505891504,2025/01/14 08:09:19+00,4.564337843029932,2025-01-14 08:09:19+00:00,1.0,4.564337843029932,16.431616234907757
2430,-0.081190718,51.505903238,2025/01/14 08:09:20+00,4.490315045690484,2025-01-14 08:09:20+00:00,1.0,4.490315045690484,16.165134164485742
2431,-0.081229527,51.505914889,2025/01/14 08:09:21+00,4.505637100968808,2025-01-14 08:09:21+00:00,1.0,4.505637100968808,16.220293563487708
2432,-0.081267748,51.505921343,2025/01/14 08:09:22+00,4.310146681257221,2025-01-14 08:09:22+00:00,1.0,4.310146681257221,15.516528052525995
2433,-0.081306053,51.505927797,2025/01/14 08:09:23+00,4.319356952684121,2025-01-14 08:09:23+00:00,1.0,4.319356952684121,15.549685029662836
2434,-0.081345532,51.505929893,2025/01/14 08:09:24+00,4.396047018665182,2025-01-14 08:09:24+00:00,1.0,4.396047018665182,15.825769267194655
2435,-0.081385095,51.505932072,2025/01/14 08:09:25+00,4.405872188521084,2025-01-14 08:09:25+00:00,1.0,4.405872188521084,15.861139878675901
2436,-0.081424993,51.505931066,2025/01/14 08:09:26+00,4.437865218369607,2025-01-14 08:09:26+00:00,1.0,4.437865218369607,15.976314786130587
2437,-0.081464974,51.505930144,2025/01/14 08:09:27+00,4.4468663270352105,2025-01-14 08:09:27+00:00,1.0,4.4468663270352105,16.00871877732676
2438,-0.081503447,51.505928217,2025/01/14 08:09:28+00,4.283365185021298,2025-01-14 08:09:28+00:00,1.0,4.283365185021298,15.420114666076673
2439,-0.081542088,51.505926372,2025/01/14 08:09:29+00,4.301578143250675,2025-01-14 08:09:29+00:00,1.0,4.301578143250675,15.48568131570243
2440,-0.081581902,51.505923942,2025/01/14 08:09:30+00,4.435352907255138,2025-01-14 08:09:30+00:00,1.0,4.435352907255138,15.967270466118496
2441,-0.081621632,51.505921511,2025/01/14 08:09:31+00,4.426036708241388,2025-01-14 08:09:31+00:00,1.0,4.426036708241388,15.933732149668998
2442,-0.08166153,51.505930815,2025/01/14 08:09:32+00,4.555484808797675,2025-01-14 08:09:32+00:00,1.0,4.555484808797675,16.39974531167163
2443,-0.081701428,51.505940119,2025/01/14 08:09:33+00,4.5554848084038575,2025-01-14 08:09:33+00:00,1.0,4.5554848084038575,16.399745310253888
2444,-0.081742667,51.505968031,2025/01/14 08:09:34+00,5.537164909719047,2025-01-14 08:09:34+00:00,1.0,5.537164909719047,19.93379367498857
2445,-0.081783822,51.505996026,2025/01/14 08:09:35+00,5.534617817964144,2025-01-14 08:09:35+00:00,1.0,5.534617817964144,19.92462414467092
2446,-0.081825648,51.506021172,2025/01/14 08:09:36+00,5.426647706740281,2025-01-14 08:09:36+00:00,1.0,5.426647706740281,19.535931744265014
2447,-0.081867557,51.506046485,2025/01/14 08:09:37+00,5.4441369291554444,2025-01-14 08:09:37+00:00,1.0,5.4441369291554444,19.5988929449596
2448,-0.081909886,51.506064925,2025/01/14 08:09:38+00,5.134000110662198,2025-01-14 08:09:38+00:00,1.0,5.134000110662198,18.482400398383913
2449,-0.08195213,51.506083282,2025/01/14 08:09:39+00,5.121651231949405,2025-01-14 08:09:39+00:00,1.0,5.121651231949405,18.43794443501786
2450,-0.081994962,51.506094933,2025/01/14 08:09:40+00,4.935759486791225,2025-01-14 08:09:40+00:00,1.0,4.935759486791225,17.76873415244841
2451,-0.082037877,51.506106583,2025/01/14 08:09:41+00,4.9446365311429945,2025-01-14 08:09:41+00:00,1.0,4.9446365311429945,17.80069151211478
2452,-0.082081379,51.506113037,2025/01/14 08:09:42+00,4.890147614714085,2025-01-14 08:09:42+00:00,1.0,4.890147614714085,17.604531412970704
2453,-0.082124881,51.506119408,2025/01/14 08:09:43+00,4.88880171610837,2025-01-14 08:09:43+00:00,1.0,4.88880171610837,17.599686177990133
2454,-0.082167462,51.506124185,2025/01/14 08:09:44+00,4.76449337278169,2025-01-14 08:09:44+00:00,1.0,4.76449337278169,17.152176142014085
2455,-0.082210042,51.506129047,2025/01/14 08:09:45+00,4.765445875066605,2025-01-14 08:09:45+00:00,1.0,4.765445875066605,17.155605150239776
2456,-0.082252286,51.50613483,2025/01/14 08:09:46+00,4.741128646020342,2025-01-14 08:09:46+00:00,1.0,4.741128646020342,17.06806312567323
2457,-0.082294531,51.506140698,2025/01/14 08:09:47+00,4.742529944219581,2025-01-14 08:09:47+00:00,1.0,4.742529944219581,17.073107799190492
2458,-0.082338285,51.50614799,2025/01/14 08:09:48+00,4.932326281448041,2025-01-14 08:09:48+00:00,1.0,4.932326281448041,17.756374613212948
2459,-0.082382038,51.506155366,2025/01/14 08:09:49+00,4.933760712259818,2025-01-14 08:09:49+00:00,1.0,4.933760712259818,17.761538564135343
2460,-0.082428474,51.506158216,2025/01/14 08:09:50+00,5.173163458984814,2025-01-14 08:09:50+00:00,1.0,5.173163458984814,18.62338845234533
2461,-0.082474994,51.506160982,2025/01/14 08:09:51+00,5.18192355206361,2025-01-14 08:09:51+00:00,1.0,5.18192355206361,18.654924787428996
2462,-0.082521345,51.506161736,2025/01/14 08:09:52+00,5.154677926442791,2025-01-14 08:09:52+00:00,1.0,5.154677926442791,18.55684053519405
2463,-0.082567781,51.506162491,2025/01/14 08:09:53+00,5.164130053662964,2025-01-14 08:09:53+00:00,1.0,5.164130053662964,18.590868193186672
2464,-0.082611367,51.506162826,2025/01/14 08:09:54+00,4.846685222374731,2025-01-14 08:09:54+00:00,1.0,4.846685222374731,17.448066800549032
2465,-0.082654953,51.506163245,2025/01/14 08:09:55+00,4.846766009327744,2025-01-14 08:09:55+00:00,1.0,4.846766009327744,17.448357633579878
2466,-0.082693258,51.506167771,2025/01/14 08:09:56+00,4.288950855231017,2025-01-14 08:09:56+00:00,1.0,4.288950855231017,15.440223078831663
2467,-0.082731647,51.506172381,2025/01/14 08:09:57+00,4.299330487864848,2025-01-14 08:09:57+00:00,1.0,4.299330487864848,15.477589756313455
2468,-0.082760733,51.506187636,2025/01/14 08:09:58+00,3.652055022932844,2025-01-14 08:09:58+00:00,1.0,3.652055022932844,13.147398082558238
2469,-0.082789985,51.506202808,2025/01/14 08:09:59+00,3.664153100042611,2025-01-14 08:09:59+00:00,1.0,3.664153100042611,13.1909511601534
2470,-0.082810437,51.506223595,2025/01/14 08:10:00+00,3.2425911939502297,2025-01-14 08:10:00+00:00,1.0,3.2425911939502297,11.673328298220827
2471,-0.082831057,51.506244382,2025/01/14 08:10:01+00,3.255719979255695,2025-01-14 08:10:01+00:00,1.0,3.255719979255695,11.720591925320502
2472,-0.082851928,51.506260475,2025/01/14 08:10:02+00,2.9305353797542137,2025-01-14 08:10:02+00:00,1.0,2.9305353797542137,10.54992736711517
2473,-0.082872966,51.506276736,2025/01/14 08:10:03+00,2.9566499151966332,2025-01-14 08:10:03+00:00,1.0,2.9566499151966332,10.64393969470788
2474,-0.08289895,51.50628428,2025/01/14 08:10:04+00,3.0085987135707875,2025-01-14 08:10:04+00:00,1.0,3.0085987135707875,10.830955368854836
2475,-0.082925102,51.506291907,2025/01/14 08:10:05+00,3.029114122448808,2025-01-14 08:10:05+00:00,1.0,3.029114122448808,10.904810840815708
2476,-0.082956366,51.506293332,2025/01/14 08:10:06+00,3.480007410883401,2025-01-14 08:10:06+00:00,1.0,3.480007410883401,12.528026679180245
2477,-0.082987631,51.506294841,2025/01/14 08:10:07+00,3.4805562716720555,2025-01-14 08:10:07+00:00,1.0,3.4805562716720555,12.5300025780194
2478,-0.083020655,51.506294589,2025/01/14 08:10:08+00,3.672208167715252,2025-01-14 08:10:08+00:00,1.0,3.672208167715252,13.219949403774907
2479,-0.08305368,51.506294506,2025/01/14 08:10:09+00,3.6722240499987504,2025-01-14 08:10:09+00:00,1.0,3.6722240499987504,13.220006579995502
2480,-0.08308352,51.506299619,2025/01/14 08:10:10+00,3.3664129782052936,2025-01-14 08:10:10+00:00,1.0,3.3664129782052936,12.119086721539057
2481,-0.083113443,51.506304732,2025/01/14 08:10:11+00,3.375509945548616,2025-01-14 08:10:11+00:00,1.0,3.375509945548616,12.151835803975018
2482,-0.083139176,51.506318478,2025/01/14 08:10:12+00,3.244033437394541,2025-01-14 08:10:12+00:00,1.0,3.244033437394541,11.678520374620348
2483,-0.083164992,51.506332392,2025/01/14 08:10:13+00,3.260998286452637,2025-01-14 08:10:13+00:00,1.0,3.260998286452637,11.739593831229493
2484,-0.083192568,51.506344629,2025/01/14 08:10:14+00,3.3546601395659437,2025-01-14 08:10:14+00:00,1.0,3.3546601395659437,12.076776502437397
2485,-0.083220229,51.506356867,2025/01/14 08:10:15+00,3.3633464738241274,2025-01-14 08:10:15+00:00,1.0,3.3633464738241274,12.10804730576686
2486,-0.083246799,51.506366339,2025/01/14 08:10:16+00,3.1365711774903726,2025-01-14 08:10:16+00:00,1.0,3.1365711774903726,11.291656238965341
2487,-0.083273286,51.50637581,2025/01/14 08:10:17+00,3.127841976660105,2025-01-14 08:10:17+00:00,1.0,3.127841976660105,11.260231115976378
2488,-0.083296839,51.5063914,2025/01/14 08:10:18+00,3.140723084256842,2025-01-14 08:10:18+00:00,1.0,3.140723084256842,11.306603103324631
2489,-0.083320476,51.506406991,2025/01/14 08:10:19+00,3.148577243452435,2025-01-14 08:10:19+00:00,1.0,3.148577243452435,11.334878076428767
2490,-0.083346041,51.506424844,2025/01/14 08:10:20+00,3.467246389595177,2025-01-14 08:10:20+00:00,1.0,3.467246389595177,12.482087002542636
2491,-0.083371773,51.506442614,2025/01/14 08:10:21+00,3.477234537056886,2025-01-14 08:10:21+00:00,1.0,3.477234537056886,12.51804433340479
2492,-0.083402619,51.50645351,2025/01/14 08:10:22+00,3.637618057517358,2025-01-14 08:10:22+00:00,1.0,3.637618057517358,13.095425007062488
2493,-0.083433632,51.506464491,2025/01/14 08:10:23+00,3.658276372546941,2025-01-14 08:10:23+00:00,1.0,3.658276372546941,13.169794941168988
2494,-0.083470093,51.506471112,2025/01/14 08:10:24+00,4.120581633243092,2025-01-14 08:10:24+00:00,1.0,4.120581633243092,14.834093879675132
2495,-0.083506471,51.506477734,2025/01/14 08:10:25+00,4.111521202161863,2025-01-14 08:10:25+00:00,1.0,4.111521202161863,14.801476327782707
2496,-0.083547793,51.506480584,2025/01/14 08:10:26+00,4.605712340489647,2025-01-14 08:10:26+00:00,1.0,4.605712340489647,16.580564425762727
2497,-0.0835892,51.506483601,2025/01/14 08:10:27+00,4.616453829570197,2025-01-14 08:10:27+00:00,1.0,4.616453829570197,16.61923378645271
2498,-0.083636474,51.506483182,2025/01/14 08:10:28+00,5.256835429468396,2025-01-14 08:10:28+00:00,1.0,5.256835429468396,18.924607546086225
2499,-0.083683748,51.506482847,2025/01/14 08:10:29+00,5.256760944542319,2025-01-14 08:10:29+00:00,1.0,5.256760944542319,18.92433940035235
2500,-0.083735297,51.506482679,2025/01/14 08:10:30+00,5.732017714061152,2025-01-14 08:10:30+00:00,1.0,5.732017714061152,20.63526377062015
2501,-0.083786761,51.506482679,2025/01/14 08:10:31+00,5.722535704836016,2025-01-14 08:10:31+00:00,1.0,5.722535704836016,20.601128537409657
2502,-0.083839986,51.506484943,2025/01/14 08:10:32+00,5.923701709441657,2025-01-14 08:10:32+00:00,1.0,5.923701709441657,21.325326153989966
2503,-0.083893295,51.506487206,2025/01/14 08:10:33+00,5.933028940991585,2025-01-14 08:10:33+00:00,1.0,5.933028940991585,21.358904187569706
2504,-0.08397175,51.506490475,2025/01/14 08:10:34+00,8.731367603893743,2025-01-14 08:10:34+00:00,1.0,8.731367603893743,31.432923374017474
2505,-0.084050288,51.506493827,2025/01/14 08:10:35+00,8.740977468376746,2025-01-14 08:10:35+00:00,1.0,8.740977468376746,31.467518886156288
2506,-0.084139388,51.506499108,2025/01/14 08:10:36+00,9.924855088259257,2025-01-14 08:10:36+00:00,1.0,9.924855088259257,35.729478317733324
2507,-0.084228572,51.506504389,2025/01/14 08:10:37+00,9.9341791141635,2025-01-14 08:10:37+00:00,1.0,9.9341791141635,35.7630448109886
2508,-0.084303422,51.506504808,2025/01/14 08:10:38+00,8.32307066213499,2025-01-14 08:10:38+00:00,1.0,8.32307066213499,29.963054383685964
2509,-0.08437844,51.506505311,2025/01/14 08:10:39+00,8.341808514949884,2025-01-14 08:10:39+00:00,1.0,8.341808514949884,30.030510653819583
2510,-0.084435772,51.506502796,2025/01/14 08:10:40+00,6.381158433053485,2025-01-14 08:10:40+00:00,1.0,6.381158433053485,22.972170358992546
2511,-0.084493021,51.506500365,2025/01/14 08:10:41+00,6.371535032545215,2025-01-14 08:10:41+00:00,1.0,6.371535032545215,22.937526117162776
2512,-0.084543647,51.506493241,2025/01/14 08:10:42+00,5.684816174364338,2025-01-14 08:10:42+00:00,1.0,5.684816174364338,20.465338227711616
2513,-0.084594358,51.506486032,2025/01/14 08:10:43+00,5.695498239513464,2025-01-14 08:10:43+00:00,1.0,5.695498239513464,20.50379366224847
2514,-0.08464247,51.506482596,2025/01/14 08:10:44+00,5.363435866451463,2025-01-14 08:10:44+00:00,1.0,5.363435866451463,19.30836911922527
2515,-0.084690582,51.506479243,2025/01/14 08:10:45+00,5.362786326082645,2025-01-14 08:10:45+00:00,1.0,5.362786326082645,19.306030773897522
2516,-0.084735341,51.506483937,2025/01/14 08:10:46+00,5.004267935902597,2025-01-14 08:10:46+00:00,1.0,5.004267935902597,18.01536456924935
2517,-0.084780268,51.506488631,2025/01/14 08:10:47+00,5.022847173199258,2025-01-14 08:10:47+00:00,1.0,5.022847173199258,18.08224982351733
2518,-0.084820082,51.506497432,2025/01/14 08:10:48+00,4.533988681186231,2025-01-14 08:10:48+00:00,1.0,4.533988681186231,16.32235925227043
2519,-0.08485998,51.506506316,2025/01/14 08:10:49+00,4.545106312582461,2025-01-14 08:10:49+00:00,1.0,4.545106312582461,16.36238272529686
2520,-0.08490013,51.506515536,2025/01/14 08:10:50+00,4.5806786315190084,2025-01-14 08:10:50+00:00,1.0,4.5806786315190084,16.49044307346843
2521,-0.084940363,51.506524673,2025/01/14 08:10:51+00,4.587621409185756,2025-01-14 08:10:51+00:00,1.0,4.587621409185756,16.51543707306872
2522,-0.084984032,51.506534982,2025/01/14 08:10:52+00,4.989241899593935,2025-01-14 08:10:52+00:00,1.0,4.989241899593935,17.961270838538166
2523,-0.085027786,51.506545376,2025/01/14 08:10:53+00,5.000617110574035,2025-01-14 08:10:53+00:00,1.0,5.000617110574035,18.002221598066527
2524,-0.085074054,51.506554093,2025/01/14 08:10:54+00,5.235278380851736,2025-01-14 08:10:54+00:00,1.0,5.235278380851736,18.84700217106625
2525,-0.08512049,51.506562894,2025/01/14 08:10:55+00,5.255368595031803,2025-01-14 08:10:55+00:00,1.0,5.255368595031803,18.91932694211449
2526,-0.085169356,51.506569516,2025/01/14 08:10:56+00,5.483315702494075,2025-01-14 08:10:56+00:00,1.0,5.483315702494075,19.73993652897867
2527,-0.085218223,51.506576221,2025/01/14 08:10:57+00,5.484672837503046,2025-01-14 08:10:57+00:00,1.0,5.484672837503046,19.744822215010966
2528,-0.085269352,51.506583095,2025/01/14 08:10:58+00,5.736436677962016,2025-01-14 08:10:58+00:00,1.0,5.736436677962016,20.65117204066326
2529,-0.085320566,51.506589968,2025/01/14 08:10:59+00,5.745789314807871,2025-01-14 08:10:59+00:00,1.0,5.745789314807871,20.684841533308337
2530,-0.085371947,51.506597344,2025/01/14 08:11:00+00,5.771876210905857,2025-01-14 08:11:00+00:00,1.0,5.771876210905857,20.778754359261086
2531,-0.085423496,51.506604636,2025/01/14 08:11:01+00,5.789052379767279,2025-01-14 08:11:01+00:00,1.0,5.789052379767279,20.840588567162204
2532,-0.085475296,51.506608576,2025/01/14 08:11:02+00,5.776534770846374,2025-01-14 08:11:02+00:00,1.0,5.776534770846374,20.795525175046947
2533,-0.085527096,51.506612599,2025/01/14 08:11:03+00,5.777242064616154,2025-01-14 08:11:03+00:00,1.0,5.777242064616154,20.798071432618155
2534,-0.085577052,51.506614527,2025/01/14 08:11:04+00,5.558989167429281,2025-01-14 08:11:04+00:00,1.0,5.558989167429281,20.01236100274541
2535,-0.085627176,51.506616371,2025/01/14 08:11:05+00,5.577304866852567,2025-01-14 08:11:05+00:00,1.0,5.577304866852567,20.078297520669242
2536,-0.085673947,51.506618131,2025/01/14 08:11:06+00,5.204378771800925,2025-01-14 08:11:06+00:00,1.0,5.204378771800925,18.73576357848333
2537,-0.085720886,51.506619891,2025/01/14 08:11:07+00,5.223046354474606,2025-01-14 08:11:07+00:00,1.0,5.223046354474606,18.802966876108584
2538,-0.085765561,51.506622406,2025/01/14 08:11:08+00,4.975498764622538,2025-01-14 08:11:08+00:00,1.0,4.975498764622538,17.911795552641138
2539,-0.08581032,51.50662492,2025/01/14 08:11:09+00,4.984818163662823,2025-01-14 08:11:09+00:00,1.0,4.984818163662823,17.945345389186162
2540,-0.085855164,51.506627267,2025/01/14 08:11:10+00,4.993249914660989,2025-01-14 08:11:10+00:00,1.0,4.993249914660989,17.97569969277956
2541,-0.085899923,51.506629698,2025/01/14 08:11:11+00,4.984309118560228,2025-01-14 08:11:11+00:00,1.0,4.984309118560228,17.94351282681682
2542,-0.085944599,51.506631877,2025/01/14 08:11:12+00,4.973649763402332,2025-01-14 08:11:12+00:00,1.0,4.973649763402332,17.905139148248395
2543,-0.085989274,51.50663414,2025/01/14 08:11:13+00,4.974002479511625,2025-01-14 08:11:13+00:00,1.0,4.974002479511625,17.90640892624185
2544,-0.086032273,51.506636823,2025/01/14 08:11:14+00,4.790569193451544,2025-01-14 08:11:14+00:00,1.0,4.790569193451544,17.24604909642556
2545,-0.086075356,51.506639589,2025/01/14 08:11:15+00,4.800473946183906,2025-01-14 08:11:15+00:00,1.0,4.800473946183906,17.28170620626206
2546,-0.086117769,51.506644785,2025/01/14 08:11:16+00,4.751369655821776,2025-01-14 08:11:16+00:00,1.0,4.751369655821776,17.104930760958393
2547,-0.086160265,51.506650066,2025/01/14 08:11:17+00,4.761686821793717,2025-01-14 08:11:17+00:00,1.0,4.761686821793717,17.142072558457382
2548,-0.086200833,51.506657777,2025/01/14 08:11:18+00,4.59172042645034,2025-01-14 08:11:18+00:00,1.0,4.59172042645034,16.530193535221226
2549,-0.086241569,51.506665489,2025/01/14 08:11:19+00,4.610094596753128,2025-01-14 08:11:19+00:00,1.0,4.610094596753128,16.59634054831126
2550,-0.086279623,51.50667429,2025/01/14 08:11:20+00,4.3431040804216225,2025-01-14 08:11:20+00:00,1.0,4.3431040804216225,15.635174689517841
2551,-0.086317761,51.506683175,2025/01/14 08:11:21+00,4.354314516189174,2025-01-14 08:11:21+00:00,1.0,4.354314516189174,15.675532258281025
2552,-0.086354893,51.506692981,2025/01/14 08:11:22+00,4.270439444747223,2025-01-14 08:11:22+00:00,1.0,4.270439444747223,15.373582001090002
2553,-0.086392025,51.506702872,2025/01/14 08:11:23+00,4.272862493553325,2025-01-14 08:11:23+00:00,1.0,4.272862493553325,15.382304976791971
2554,-0.086508784,51.506723575,2025/01/14 08:11:32+00,13.185522961768823,2025-01-14 08:11:32+00:00,9.0,1.4650581068632027,5.27420918470753
2555,-0.08655346,51.506725419,2025/01/14 08:11:33+00,4.971974312123086,2025-01-14 08:11:33+00:00,1.0,4.971974312123086,17.89910752364311
2556,-0.086598136,51.506727347,2025/01/14 08:11:34+00,4.97236826463753,2025-01-14 08:11:34+00:00,1.0,4.97236826463753,17.90052575269511
2557,-0.086616157,51.506721396,2025/01/14 08:11:35+00,2.110275706875229,2025-01-14 08:11:35+00:00,1.0,2.110275706875229,7.596992544750825
2558,-0.086634178,51.506715612,2025/01/14 08:11:36+00,2.104526720468119,2025-01-14 08:11:36+00:00,1.0,2.104526720468119,7.576296193685228
2559,-0.086647924,51.506705638,2025/01/14 08:11:37+00,1.8884583872978271,2025-01-14 08:11:37+00:00,1.0,1.8884583872978271,6.798450194272178
2560,-0.086661754,51.50669558,2025/01/14 08:11:38+00,1.9015048794899732,2025-01-14 08:11:38+00:00,1.0,1.9015048794899732,6.845417566163904
2561,-0.08668799,51.506683594,2025/01/14 08:11:39+00,3.2073358146681197,2025-01-14 08:11:39+00:00,1.0,3.2073358146681197,11.546408932805232
2562,-0.086714141,51.506671607,2025/01/14 08:11:40+00,3.1987876537999593,2025-01-14 08:11:40+00:00,1.0,3.1987876537999593,11.515635553679854
2563,-0.086750854,51.506658867,2025/01/14 08:11:41+00,4.321109241543341,2025-01-14 08:11:41+00:00,1.0,4.321109241543341,15.555993269556026
